step,3to0,1to0,4to1,0to1,2to1,5to2,1to2,0to3,4to3,1to4,3to4,5to4,2to5,4to5
0,19,15,18,11,17,15,10,17,11,22,14,9,13,15
1,18,15,18,11,17,15,10,17,11,21,14,9,13,15
2,18,15,18,11,17,15,10,17,11,21,14,9,13,16
3,18,15,17,12,17,15,10,17,11,21,14,9,13,16
4,17,15,17,12,17,15,10,17,11,21,14,9,12,16
5,17,15,17,12,17,14,10,17,11,20,14,9,12,16
6,17,15,17,12,17,14,10,16,11,20,14,10,12,17
7,17,15,17,13,17,14,10,16,11,20,14,10,12,17
8,16,15,17,13,17,14,10,16,11,20,14,10,11,17
9,16,16,17,13,17,14,10,16,11,19,14,10,11,17
10,16,16,16,13,17,13,10,16,11,19,14,11,11,17
11,16,16,16,14,18,13,10,15,11,19,14,11,11,18
12,15,16,16,14,18,13,10,15,11,19,15,11,10,18
13,15,16,16,14,18,13,10,15,11,18,15,11,10,18
14,15,16,16,14,18,13,10,15,11,18,15,11,10,18
15,15,17,16,14,18,12,10,14,11,18,15,12,10,19
16,14,17,15,14,19,12,10,14,11,18,15,12,10,19
17,14,17,15,14,19,12,10,14,11,18,16,12,9,19
18,14,17,15,14,19,12,10,14,11,17,16,12,9,19
19,14,18,15,14,19,11,10,14,11,17,16,13,9,19
20,14,18,14,15,19,11,10,13,11,17,16,13,9,20
21,13,18,14,15,20,11,10,13,11,17,17,13,9,20
22,13,18,14,15,20,11,10,13,11,16,17,13,8,20
23,13,18,14,15,20,11,10,13,11,16,17,13,8,20
24,13,19,14,16,20,10,10,12,11,16,17,14,8,20
25,12,19,13,16,20,10,10,12,11,16,17,14,8,21
26,12,19,13,16,21,10,10,12,11,16,18,14,8,21
27,12,19,13,16,21,10,10,12,11,15,18,14,7,21
28,12,19,13,16,21,10,10,12,11,15,18,14,7,21
29,12,20,13,16,21,9,10,11,11,15,18,15,7,22
30,11,20,12,16,21,9,10,11,11,15,18,15,7,22
31,11,20,12,17,21,9,10,11,11,14,19,15,7,22
32,11,20,12,18,21,9,10,11,11,14,19,15,6,22
33,11,20,12,18,21,8,10,11,11,14,19,15,6,22
34,10,21,12,18,22,8,10,10,11,14,19,16,6,22
35,10,21,11,18,22,8,10,10,11,14,20,16,6,23
36,10,21,11,18,22,8,10,10,11,13,20,16,6,23
37,10,21,11,18,22,8,10,10,11,13,20,16,5,23
38,10,21,11,18,22,7,10,9,12,13,20,16,5,23
39,9,22,11,18,22,7,10,9,12,13,20,17,5,23
40,9,22,10,19,22,7,10,9,12,12,21,17,5,24
41,9,22,10,19,23,7,10,9,12,12,21,17,4,24
42,9,22,10,20,23,7,10,9,12,12,21,17,4,24
43,8,23,10,20,23,6,10,8,12,12,21,18,4,24
44,8,23,9,20,23,6,10,8,12,12,22,18,4,24
45,8,23,9,20,23,6,10,8,12,11,22,18,4,24
46,8,23,9,20,23,6,10,8,12,11,22,18,3,25
47,8,23,9,20,24,6,10,7,13,11,22,18,3,25
48,7,24,9,20,24,5,10,7,13,11,22,19,3,25
49,7,24,8,21,24,5,10,7,13,10,23,19,3,25
50,7,24,8,21,24,5,10,7,13,10,23,19,3,25
51,7,24,8,21,24,5,10,7,13,10,23,19,2,25
52,6,24,8,22,24,5,10,6,13,10,23,19,2,25
53,6,24,8,22,25,5,10,6,13,10,23,20,2,26
54,6,25,8,22,25,4,10,6,13,9,24,20,2,26
55,6,25,7,22,25,4,10,6,13,9,24,20,1,26
56,6,25,7,22,25,4,10,5,13,9,24,20,1,26
57,5,25,7,22,25,4,10,5,13,9,24,21,1,26
58,5,25,7,22,25,4,10,5,13,8,25,21,1,26
59,5,26,7,23,25,4,10,5,13,8,25,21,1,26
60,5,26,6,23,26,4,10,5,13,8,25,21,0,27
61,4,26,6,23,26,3,10,4,13,8,25,21,0,27
62,4,26,6,23,26,3,10,4,13,8,25,22,0,27
63,4,26,6,24,26,3,10,4,13,7,26,22,0,27
64,4,26,6,24,26,3,10,4,13,7,26,22,0,27
65,4,26,6,24,26,3,10,4,13,7,26,22,0,27
66,3,26,6,24,26,3,10,3,13,7,26,22,0,27
67,3,27,6,24,26,3,10,3,13,7,26,22,0,27
68,3,27,5,25,26,3,10,3,13,7,27,22,0,27
69,3,27,5,25,27,3,10,3,13,7,27,22,0,27
70,3,27,5,25,27,2,11,2,13,7,27,22,0,28
71,2,27,4,25,27,2,11,2,13,6,27,22,0,28
72,2,27,4,26,27,2,11,2,13,6,27,22,0,28
73,2,27,4,27,27,2,11,2,13,6,27,22,0,28
74,2,27,4,27,27,2,11,2,13,6,27,22,0,28
75,1,27,4,27,27,2,11,1,13,6,28,22,0,28
76,1,28,4,27,27,2,11,1,13,6,28,22,0,28
77,1,28,3,27,27,2,11,1,13,6,28,22,0,28
78,1,28,3,27,27,2,11,1,13,6,28,22,0,28
79,1,28,3,27,27,2,11,0,13,6,28,22,0,28
80,0,28,3,27,28,2,11,0,13,6,28,22,0,28
81,0,28,3,27,28,1,11,0,13,6,28,22,0,29
82,0,28,3,27,28,1,11,0,13,5,28,22,0,29
83,0,28,3,28,28,1,11,0,13,5,28,22,0,29
84,0,28,3,28,28,1,11,0,13,5,28,22,0,29
85,0,28,3,28,28,1,11,0,13,5,28,22,0,29
86,0,28,3,28,28,1,11,0,13,5,28,22,0,29
87,0,28,3,28,28,1,11,0,13,5,29,22,0,29
88,0,29,3,28,28,1,11,0,13,5,29,22,0,29
89,0,29,2,28,28,1,11,0,13,5,29,22,0,29
90,0,28,2,28,28,1,11,0,12,5,29,22,0,28
91,0,28,2,28,28,1,11,0,12,5,29,22,0,28
92,0,28,2,28,29,1,11,0,12,5,29,22,0,28
93,1,28,2,28,29,1,10,0,12,5,29,22,0,28
94,1,28,2,29,29,1,10,0,11,5,29,22,0,28
95,1,27,2,29,29,1,10,0,11,5,28,21,0,28
96,1,27,2,29,29,1,10,0,11,5,28,21,1,28
97,2,27,2,29,29,2,9,1,11,5,28,21,1,28
98,2,27,2,29,29,2,9,1,10,5,28,21,1,27
99,2,26,2,29,29,2,9,1,11,5,28,21,1,27
100,2,26,2,29,29,2,9,1,11,5,28,21,2,27
101,3,27,2,29,29,3,8,1,11,5,28,21,2,27
102,3,27,2,28,28,3,8,2,10,5,29,21,2,26
103,3,26,2,28,28,3,8,2,10,5,29,21,2,26
104,3,26,2,28,28,3,8,2,10,5,29,21,3,26
105,4,26,2,28,28,4,7,2,10,6,29,21,3,26
106,4,26,2,28,29,4,7,3,9,6,29,21,3,26
107,4,26,2,29,29,4,7,3,9,6,29,21,3,25
108,4,25,2,29,29,4,7,3,9,6,29,21,4,25
109,4,25,2,29,29,4,6,3,9,6,29,21,4,26
110,5,25,2,29,29,5,6,4,8,6,29,20,4,26
111,5,25,2,29,29,5,6,4,8,6,29,20,4,25
112,5,24,2,29,29,5,6,4,8,6,29,20,4,25
113,5,24,3,29,29,5,5,4,8,6,29,20,5,25
114,6,24,3,29,29,6,5,4,8,6,29,19,5,25
115,6,24,3,29,29,6,5,5,7,6,29,19,5,25
116,6,25,3,29,29,6,5,5,7,6,29,19,5,24
117,6,24,4,28,29,6,5,5,7,6,30,19,6,24
118,6,24,4,28,29,6,4,5,7,6,30,18,6,24
119,7,24,4,28,29,7,4,6,6,6,30,18,6,24
120,7,24,4,28,29,7,4,6,6,7,30,18,6,23
121,7,23,4,27,30,7,4,6,6,7,30,18,6,23
122,7,23,4,27,30,7,3,6,7,7,30,18,7,23
123,8,23,4,27,30,8,3,6,7,7,30,17,7,23
124,8,23,4,27,30,8,3,7,6,8,30,17,7,23
125,8,23,4,26,30,8,3,7,6,8,30,17,7,22
126,8,22,5,26,30,8,3,7,6,8,30,17,8,23
127,8,22,5,26,30,8,2,7,6,8,29,16,8,23
128,9,22,5,26,30,9,2,8,5,9,29,16,8,23
129,9,22,5,25,30,9,2,8,5,9,29,16,8,22
130,9,21,6,25,30,9,2,8,5,9,29,16,8,22
131,9,21,6,25,30,9,1,8,5,9,29,15,9,22
132,10,22,6,25,30,10,1,8,5,10,29,15,9,22
133,10,22,6,24,30,10,1,9,4,10,29,15,9,22
134,10,22,6,24,29,10,1,9,4,10,29,15,9,21
135,10,21,6,24,29,10,1,9,5,10,29,15,10,21
136,10,21,6,24,29,10,0,9,5,10,29,14,10,21
137,11,21,6,24,29,11,0,9,4,11,29,14,10,21
138,11,21,6,23,29,11,0,10,4,11,29,14,10,20
139,11,20,6,23,29,11,0,10,4,11,29,14,10,20
140,11,20,6,23,29,11,0,10,5,11,29,14,11,20
141,12,20,6,23,29,12,0,10,5,12,29,13,11,20
142,12,20,6,22,29,12,0,11,4,12,29,13,11,20
143,12,20,6,22,29,12,0,11,4,12,29,13,11,19
144,12,19,6,22,29,12,0,11,4,12,29,13,11,20
145,12,19,6,22,29,12,0,11,5,13,28,12,11,20
146,13,19,6,21,29,13,0,11,5,13,28,12,11,20
147,13,19,6,21,29,13,0,12,5,13,28,12,11,19
148,13,18,7,21,29,13,0,12,5,13,28,12,11,19
149,13,18,7,21,29,13,0,12,5,13,28,11,11,19
150,13,18,7,21,29,13,0,12,4,14,28,11,11,19
151,13,19,7,20,28,14,0,13,4,14,28,11,11,19
152,13,19,8,20,28,14,0,13,4,14,28,11,11,18
153,14,18,8,20,28,14,0,13,4,14,28,11,11,18
154,14,18,8,20,28,14,0,13,4,14,28,10,11,18
155,14,18,8,20,28,15,0,13,4,15,28,10,11,18
156,14,18,8,19,28,15,0,14,4,15,28,10,11,18
157,14,18,9,19,28,15,0,14,4,15,28,10,11,17
158,14,17,9,19,28,15,0,14,4,15,27,9,11,17
159,14,17,9,19,28,15,0,14,4,16,27,9,11,17
160,14,17,9,18,28,16,0,15,4,16,27,9,11,17
161,14,17,10,18,28,16,0,15,4,16,27,9,11,16
162,14,16,10,18,28,16,0,15,4,16,27,9,11,16
163,14,16,10,18,28,16,0,15,4,16,27,9,11,16
164,14,16,10,18,28,17,0,15,4,17,27,9,11,16
165,14,16,11,17,28,17,0,16,4,17,27,9,11,17
166,14,16,11,17,28,17,0,16,4,17,27,8,11,16
167,14,15,11,17,28,17,0,16,4,17,27,8,11,16
168,14,15,11,17,28,17,0,16,4,18,26,8,11,16
169,14,15,12,16,28,18,0,16,4,18,26,8,11,16
170,14,15,12,16,28,18,0,17,4,18,26,7,11,15
171,14,15,12,16,28,18,0,17,4,18,26,7,11,15
172,14,15,12,16,27,18,0,17,4,18,26,7,11,15
173,14,15,12,16,27,18,0,17,3,19,26,7,11,15
174,14,15,13,15,27,19,0,18,3,19,26,7,11,15
175,14,15,13,15,27,19,0,18,3,19,26,6,11,14
176,15,14,13,15,27,19,0,18,3,19,26,6,11,14
177,15,14,13,15,27,19,0,18,3,20,26,6,11,14
