step,3to0,1to0,4to1,0to1,2to1,5to2,1to2,0to3,4to3,1to4,3to4,5to4,2to5,4to5
0,2,3,4,1,2,1,2,3,0,4,2,1,0,1
1,2,3,3,1,2,1,2,3,0,3,2,1,0,1
2,2,3,3,1,2,1,2,3,0,3,2,1,0,1
3,2,4,3,1,2,1,3,3,0,3,2,1,0,1
4,2,4,3,1,2,1,3,3,0,3,2,1,0,1
5,2,4,3,1,2,1,3,3,0,3,2,1,0,1
6,2,4,3,1,2,1,4,3,0,3,2,1,0,1
7,2,4,3,1,2,1,4,3,0,3,2,1,0,2
8,2,4,3,1,2,1,4,3,0,3,2,1,0,2
9,1,4,3,1,2,1,4,2,0,3,2,1,0,2
10,1,4,3,1,2,1,4,2,0,3,2,1,0,2
11,1,4,3,2,2,1,4,2,0,3,2,1,0,2
12,1,4,3,2,2,1,4,2,0,3,2,1,0,2
13,1,4,3,2,2,1,4,2,0,3,2,1,0,2
14,1,4,3,2,2,1,4,2,0,3,2,1,0,2
15,1,4,3,2,2,1,4,2,0,3,3,1,0,2
16,1,4,3,2,2,1,4,2,0,3,3,1,0,2
17,1,4,3,2,2,1,4,2,0,3,3,1,0,2
18,1,4,2,2,2,1,4,2,0,2,3,1,0,2
19,1,4,2,2,2,1,4,2,0,2,3,1,0,2
20,1,4,2,2,2,1,5,2,0,2,3,1,0,2
21,1,4,2,2,2,1,5,2,0,2,3,1,0,2
22,1,4,2,2,2,1,5,2,0,2,3,1,0,2
23,1,4,2,2,2,1,5,2,0,2,3,1,0,2
24,1,4,2,2,2,1,5,2,0,2,3,1,0,3
25,1,4,2,2,2,1,5,2,0,2,3,1,0,3
26,1,4,1,2,2,1,5,1,0,2,3,1,0,3
27,1,4,1,2,2,1,5,1,0,2,3,1,0,3
28,1,4,1,2,2,1,6,1,0,2,3,1,0,3
29,1,4,1,2,2,1,6,1,0,2,3,1,0,3
30,1,4,1,2,2,1,6,1,0,2,3,1,0,3
31,1,4,1,2,2,1,6,1,0,2,3,1,0,3
32,1,4,1,2,2,1,6,1,0,2,4,1,0,3
33,1,4,1,2,2,1,6,1,0,2,4,1,0,3
34,1,4,1,2,2,1,6,1,0,2,4,1,0,3
35,1,4,1,2,2,0,6,0,0,2,4,1,0,3
36,1,4,1,2,2,0,6,0,0,2,4,1,0,3
37,1,4,1,2,2,0,6,0,0,2,4,1,0,3
38,1,4,1,2,2,0,6,0,0,2,4,1,0,3
39,1,4,1,2,2,0,6,0,0,2,4,1,0,3
40,1,4,1,2,2,0,6,0,0,2,4,1,0,3
41,1,4,1,2,3,0,6,0,0,2,5,1,0,3
42,1,4,1,2,3,0,6,0,0,2,5,1,0,3
43,0,4,1,2,3,0,6,0,0,1,5,1,0,3
44,0,4,1,2,3,0,6,0,0,1,5,1,0,3
45,0,4,1,3,3,0,6,0,1,1,5,1,0,3
46,0,4,1,3,3,0,6,0,1,1,5,1,0,3
47,0,4,1,3,3,0,6,0,1,1,5,1,0,3
48,0,4,1,3,3,0,6,0,1,1,5,1,0,3
49,0,4,1,3,3,0,6,0,1,1,5,1,0,3
50,0,4,1,3,3,0,6,0,1,1,5,1,0,3
51,0,4,1,3,3,0,6,0,1,1,5,1,0,3
52,0,4,0,3,3,0,6,0,1,0,5,1,0,3
53,0,4,0,3,3,0,6,0,1,0,5,1,0,3
54,0,4,0,3,3,0,7,0,2,0,5,1,0,3
55,0,4,0,3,3,0,7,0,2,0,5,1,0,3
56,0,4,0,3,3,0,7,0,2,0,5,1,0,3
57,0,4,0,3,3,0,7,0,2,0,5,1,0,3
58,0,4,0,3,3,0,7,0,2,0,5,1,0,3
59,0,4,0,3,3,0,7,0,2,0,5,1,0,3
60,0,4,0,3,3,0,7,0,2,0,5,1,0,3
61,0,4,0,3,3,0,7,0,2,0,5,1,0,3
62,0,4,0,3,3,0,7,0,2,0,5,1,0,3
63,0,4,0,3,3,0,7,0,2,0,5,1,0,3
64,0,4,0,3,3,0,7,0,2,0,5,1,0,3
65,0,4,0,3,3,0,7,0,2,0,5,1,0,3
66,0,4,0,3,3,0,7,0,2,0,5,1,0,3
67,0,4,0,3,3,0,7,0,2,0,5,1,0,3
68,0,4,0,3,3,0,7,0,2,0,5,1,0,3
69,0,4,0,3,3,0,7,0,2,0,5,1,0,3
70,0,4,0,3,3,0,7,0,2,0,5,1,0,3
71,0,4,0,3,3,0,7,0,2,0,5,1,0,3
72,0,4,0,3,3,0,7,0,2,0,5,1,0,3
73,0,4,0,3,3,0,7,0,2,0,5,1,0,3
74,0,4,0,3,3,0,7,0,2,0,5,1,0,3
75,0,4,0,3,3,0,7,0,2,0,5,1,0,3
76,0,4,0,3,3,0,7,0,2,0,5,1,0,3
77,0,4,0,3,3,0,7,0,2,0,5,1,0,3
