step,3to0,1to0,4to1,0to1,2to1,5to2,1to2,0to3,4to3,1to4,3to4,5to4,2to5,4to5
0,18,12,11,12,8,13,13,14,8,16,8,12,12,7
1,17,12,11,12,8,13,13,14,9,15,8,12,12,7
2,17,12,10,12,8,13,13,14,9,15,8,12,11,7
3,17,12,10,12,8,13,13,14,9,15,8,12,11,7
4,17,13,10,12,8,13,14,14,9,15,8,12,11,8
5,16,13,10,12,8,13,14,14,10,15,8,12,11,8
6,16,13,9,13,8,12,14,13,10,15,8,13,10,8
7,16,13,9,13,8,12,14,13,10,14,8,13,10,8
8,16,13,9,13,8,12,14,13,10,14,8,13,10,8
9,16,14,9,13,8,12,14,13,10,14,8,13,10,8
10,16,14,9,13,8,11,14,13,10,14,8,14,9,8
11,16,14,8,14,8,11,14,13,10,14,8,14,9,8
12,15,14,8,14,9,11,14,13,10,13,9,14,9,8
13,15,15,8,14,9,11,14,13,10,13,9,14,9,9
14,15,15,8,14,9,11,14,13,11,13,9,14,8,9
15,15,15,7,14,9,10,14,13,11,13,9,14,8,9
16,15,15,7,15,9,10,14,13,11,12,9,15,8,9
17,14,16,7,15,10,10,14,13,11,12,9,15,8,9
18,14,16,7,15,10,10,14,12,11,12,9,15,8,9
19,14,16,6,15,10,10,14,12,11,12,9,15,7,9
20,14,16,6,16,10,9,14,12,11,12,9,15,7,9
21,13,16,6,16,11,9,14,12,11,11,9,16,7,9
22,13,17,6,16,11,9,14,12,11,11,9,16,7,10
23,13,17,6,16,11,9,14,11,12,11,9,16,6,10
24,13,17,5,16,11,8,14,11,12,11,10,16,6,10
25,13,17,5,16,11,8,14,11,12,10,10,16,6,10
26,12,18,5,17,12,8,14,11,12,10,10,16,6,10
27,12,18,5,17,12,8,14,11,13,10,10,17,5,10
28,12,18,5,17,12,8,14,10,13,10,10,17,5,10
29,12,18,4,17,12,7,14,10,13,10,11,17,5,10
30,12,18,4,18,12,7,14,10,13,9,11,17,5,10
31,11,19,4,18,13,7,14,10,13,9,11,18,5,10
32,11,19,4,18,13,7,14,10,14,9,11,18,4,10
33,11,19,4,18,13,6,14,9,14,9,11,18,4,10
34,11,19,4,19,13,6,14,9,14,8,12,18,4,10
35,10,20,3,19,14,6,14,9,14,8,12,18,4,10
36,10,20,3,19,14,6,14,9,14,8,12,19,3,10
37,10,20,3,19,14,6,14,8,14,8,12,19,3,10
38,10,20,3,19,14,5,14,8,14,8,12,19,3,10
39,10,20,3,20,14,5,14,8,14,7,13,19,3,10
40,9,20,3,20,15,5,14,8,14,7,13,19,3,10
41,9,21,3,20,15,5,14,8,14,7,13,20,2,11
42,9,21,3,20,15,4,14,7,14,7,13,20,2,11
43,9,21,3,21,15,4,14,7,14,7,13,20,2,11
44,8,21,3,21,16,4,14,7,14,6,14,20,2,11
45,8,21,3,21,16,4,14,7,14,6,14,21,1,12
46,8,21,2,21,16,4,14,7,14,6,14,21,1,12
47,8,21,2,21,16,3,14,6,14,6,14,21,1,12
48,8,21,2,21,16,3,14,6,14,5,15,21,1,12
49,7,21,2,22,17,3,14,6,14,5,15,21,1,12
50,7,21,2,22,17,3,14,6,14,5,15,21,0,13
51,7,21,1,22,17,3,14,5,14,5,15,22,0,13
52,7,22,1,22,17,2,14,5,14,5,15,22,0,13
53,7,22,1,23,17,2,14,5,14,4,16,22,0,13
54,6,22,1,23,18,2,14,5,14,4,16,22,0,13
55,6,22,1,23,18,2,14,5,14,4,16,23,0,14
56,6,22,0,24,18,1,14,4,14,4,16,23,0,14
57,6,23,0,24,18,1,14,4,14,3,16,23,0,14
58,5,23,0,24,19,1,14,4,14,3,17,23,0,14
59,5,23,0,24,19,1,14,4,14,3,17,23,0,15
60,5,23,0,24,19,1,14,4,14,3,17,24,0,15
61,5,23,0,24,19,0,14,3,14,3,17,24,0,15
62,5,24,0,25,19,0,14,3,14,2,18,24,0,15
63,4,24,0,25,20,0,14,3,14,2,18,24,0,15
64,4,24,0,25,20,0,14,3,14,2,18,24,0,16
65,4,24,0,25,20,0,14,2,14,2,18,24,0,16
66,4,24,0,26,20,0,14,2,14,2,18,24,0,16
67,3,24,0,26,21,0,14,2,14,1,19,24,0,16
68,3,24,0,26,21,0,14,2,14,1,19,24,0,17
69,3,24,0,26,21,0,14,2,14,1,19,24,0,17
70,3,24,0,26,21,0,14,1,14,1,19,24,0,17
71,3,24,0,26,21,0,14,1,14,0,19,24,0,17
72,2,24,0,26,21,0,14,1,14,0,20,24,0,17
73,2,24,0,27,21,0,14,1,14,0,20,24,0,18
74,2,24,0,27,21,0,14,1,14,0,20,24,0,18
75,2,24,0,27,21,0,14,0,14,0,20,24,0,18
76,2,24,0,27,21,0,14,0,14,0,21,24,0,18
77,1,24,0,27,21,0,14,0,14,0,21,24,0,18
78,1,24,0,27,21,0,14,0,14,0,21,24,0,19
79,1,24,0,29,21,0,14,0,14,0,21,24,0,19
80,1,24,0,29,21,0,14,0,14,0,21,24,0,19
81,0,24,0,29,21,0,14,0,14,0,22,24,0,19
82,0,24,0,29,21,0,14,0,14,0,22,24,0,19
83,0,24,0,29,21,0,14,0,14,0,22,24,0,19
84,0,24,0,29,21,0,14,0,14,0,22,24,0,19
85,0,24,0,29,21,0,14,0,14,0,22,24,0,19
86,0,24,0,29,21,0,14,0,14,0,22,24,0,19
87,0,24,0,29,21,0,14,0,14,0,22,24,0,19
88,0,24,0,29,21,0,14,0,14,0,22,24,0,19
89,0,24,0,29,21,0,14,0,14,0,22,24,0,19
90,0,23,0,28,20,0,13,0,13,0,21,23,0,18
91,0,23,0,28,20,0,13,0,13,0,21,23,0,18
92,0,23,0,28,20,0,13,0,13,0,21,23,0,18
93,1,23,1,27,20,0,12,0,12,1,21,22,1,18
94,1,22,1,27,19,0,12,0,12,1,20,22,1,18
95,1,22,1,27,19,0,12,0,12,1,20,22,1,18
96,2,22,1,27,19,0,11,0,11,2,20,22,2,18
97,2,22,1,26,19,1,11,1,12,2,20,21,2,18
98,2,21,1,26,19,1,11,1,12,2,19,21,2,17
99,2,21,1,26,19,1,11,1,12,2,19,21,2,17
100,2,21,1,26,19,1,10,1,11,2,19,21,2,17
101,3,21,2,26,19,2,10,2,12,3,19,21,3,17
102,3,20,2,25,18,2,10,2,12,3,18,20,3,16
103,3,20,2,25,18,2,10,2,12,3,18,20,3,16
104,3,20,2,26,18,2,9,2,12,3,18,20,3,16
105,4,20,3,26,18,3,9,3,11,4,18,20,4,16
106,4,20,3,26,18,3,9,3,12,4,18,19,4,16
107,4,19,3,26,18,3,9,3,12,4,17,19,4,15
108,4,19,3,26,18,3,9,3,12,4,17,19,4,15
109,5,19,4,26,18,3,8,3,11,4,17,19,5,15
110,5,19,4,26,18,4,8,4,11,5,17,18,5,15
111,5,18,4,25,17,4,8,4,11,5,17,18,5,14
112,5,18,4,25,17,4,8,4,11,5,17,18,5,14
113,5,18,5,25,17,4,7,4,10,5,17,18,5,14
114,6,18,5,25,17,5,7,5,10,6,16,18,6,14
115,6,19,5,25,17,5,7,5,10,6,16,18,6,14
116,6,18,5,24,16,5,7,5,10,6,16,18,6,13
117,6,18,5,24,16,5,7,5,10,6,16,18,6,13
118,6,18,6,24,16,5,6,5,9,6,16,18,6,14
