step,3to0,1to0,4to1,0to1,2to1,5to2,1to2,0to3,4to3,1to4,3to4,5to4,2to5,4to5
0,1,1,1,0,1,1,0,1,1,2,1,1,0,1
1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
2,1,1,0,0,1,1,0,1,1,1,1,1,0,1
3,1,1,0,0,1,1,2,1,2,1,1,1,0,1
4,1,1,0,0,1,1,2,1,2,1,1,1,0,1
5,1,1,0,0,1,1,2,1,2,1,1,1,0,1
6,1,1,0,0,1,1,2,1,2,1,1,1,0,1
7,1,1,0,0,1,1,2,1,2,1,1,1,0,2
8,1,1,0,0,1,1,2,1,2,1,1,1,0,2
9,1,1,0,0,1,1,2,1,2,1,1,1,0,2
10,1,1,0,0,1,1,2,1,2,1,1,1,0,2
11,1,1,0,0,1,1,2,1,2,1,1,1,0,2
12,1,1,0,0,1,1,2,1,2,1,1,1,0,2
13,1,1,0,0,1,1,2,1,2,1,1,1,0,2
14,1,1,0,0,1,1,2,1,2,1,1,1,0,2
15,1,1,0,0,1,1,2,1,2,1,1,1,0,2
16,1,1,0,0,1,1,2,1,2,1,1,1,0,2
17,1,1,0,0,1,1,2,1,2,1,1,1,0,2
18,1,1,0,0,1,1,2,1,2,1,1,1,0,2
19,1,1,0,0,1,1,2,1,2,1,1,1,0,2
20,1,1,0,0,1,1,2,1,2,1,1,1,0,2
21,1,1,0,0,1,1,2,1,2,1,1,1,0,2
22,1,1,0,0,1,1,2,1,2,1,1,1,0,2
23,1,1,0,0,1,1,2,1,2,1,1,1,0,2
24,1,1,0,0,1,1,2,1,2,1,1,1,0,2
25,1,1,0,0,1,1,2,1,2,1,1,1,0,2
26,1,1,0,0,1,0,2,1,2,0,1,1,0,2
27,1,1,0,0,1,0,2,1,2,0,1,1,0,2
28,1,1,0,0,1,0,2,1,2,0,1,1,0,2
29,1,1,0,0,1,0,2,1,2,0,1,1,0,2
30,1,1,0,0,1,0,2,1,2,0,1,1,0,2
31,1,1,0,0,1,0,2,1,2,0,1,1,0,2
32,1,1,0,0,2,0,2,1,2,0,1,1,0,3
33,1,1,0,0,2,0,2,1,2,0,1,1,0,3
34,1,1,0,0,2,0,2,1,2,0,1,1,0,3
35,1,1,0,0,2,0,2,1,2,0,1,1,0,3
36,1,1,0,0,2,0,2,1,2,0,1,1,0,3
37,1,1,0,0,2,0,2,1,2,0,1,1,0,3
38,1,1,0,0,2,0,2,1,2,0,1,1,0,3
39,1,1,0,0,2,0,2,1,2,0,1,1,0,3
40,1,1,0,0,2,0,2,1,2,0,1,1,0,3
41,1,1,0,0,2,0,2,1,2,0,1,1,0,3
42,1,1,0,0,2,0,2,1,2,0,1,1,0,3
43,1,1,0,0,2,0,2,1,2,0,1,1,0,3
44,1,1,0,0,2,0,2,1,2,0,1,1,0,3
45,1,1,0,0,2,0,2,1,2,0,1,1,0,3
46,1,1,0,0,2,0,2,1,2,0,1,1,0,3
47,1,1,0,0,2,0,2,1,2,0,1,1,0,3
48,1,1,0,0,2,0,2,1,2,0,1,1,0,3
49,1,1,0,0,2,0,2,1,2,0,1,1,0,3
50,1,1,0,0,2,0,2,1,2,0,1,1,0,3
51,1,1,0,0,2,0,2,1,2,0,1,1,0,3
52,0,1,0,0,2,0,2,0,2,0,1,1,0,3
53,0,1,0,0,2,0,2,0,2,0,1,1,0,3
54,0,1,0,1,2,0,2,0,2,0,1,1,0,3
55,0,1,0,1,2,0,2,0,2,0,1,1,0,3
56,0,1,0,1,2,0,2,0,2,0,1,1,0,3
57,0,1,0,1,2,0,2,0,2,0,1,1,0,3
58,0,1,0,1,2,0,2,0,2,0,2,1,0,3
59,0,1,0,1,2,0,2,0,2,0,2,1,0,3
60,0,1,0,1,2,0,2,0,2,0,2,1,0,3
61,0,1,0,1,2,0,2,0,2,0,2,1,0,3
62,0,1,0,1,2,0,2,0,2,0,2,1,0,3
63,0,1,0,1,2,0,2,0,2,0,2,1,0,3
64,0,1,0,1,2,0,2,0,2,0,2,1,0,3
65,0,1,0,1,2,0,2,0,2,0,2,1,0,3
66,0,1,0,1,2,0,2,0,2,0,2,1,0,3
67,0,1,0,1,2,0,2,0,2,0,2,1,0,3
68,0,1,0,1,2,0,2,0,2,0,2,1,0,3
69,0,1,0,1,2,0,2,0,2,0,2,1,0,3
70,0,1,0,1,2,0,2,0,2,0,2,1,0,3
71,0,1,0,1,2,0,2,0,2,0,2,1,0,3
72,0,1,0,1,2,0,2,0,2,0,2,1,0,3
73,0,1,0,1,2,0,2,0,2,0,2,1,0,3
74,0,1,0,1,2,0,2,0,2,0,2,1,0,3
75,0,1,0,1,2,0,2,0,2,0,2,1,0,3
76,0,1,0,1,2,0,2,0,2,0,2,1,0,3
77,0,1,0,1,2,0,2,0,2,0,2,1,0,3
78,0,1,0,1,2,0,2,0,2,0,2,1,0,3
79,0,1,0,1,2,0,2,0,2,0,2,1,0,3
80,0,1,0,1,2,0,2,0,2,0,2,1,0,3
81,0,1,0,1,2,0,2,0,2,0,2,1,0,3
82,0,1,0,1,2,0,2,0,2,0,2,1,0,3
83,0,1,0,1,2,0,2,0,2,0,2,1,0,3
84,0,1,0,1,2,0,2,0,2,0,2,1,0,3
85,0,1,0,1,2,0,2,0,2,0,2,1,0,3
86,0,1,0,1,2,0,2,0,2,0,2,1,0,3
87,0,1,0,1,2,0,2,0,2,0,2,1,0,3
88,0,1,0,1,2,0,2,0,2,0,2,1,0,3
89,0,1,0,1,2,0,2,0,2,0,2,1,0,3
90,0,0,0,1,1,0,0,0,1,0,1,0,0,2
