step,3to0,1to0,4to1,0to1,2to1,5to2,1to2,0to3,4to3,1to4,3to4,5to4,2to5,4to5
0,17,10,17,13,8,18,11,16,16,23,12,18,13,14
1,17,10,17,13,8,17,11,15,16,23,12,18,13,14
2,16,10,17,13,8,17,11,15,16,23,12,18,12,15
3,16,10,16,13,8,17,11,15,16,23,12,18,12,15
4,16,11,16,13,8,17,11,15,16,22,12,18,12,15
5,16,11,16,13,8,16,11,14,16,22,12,18,12,15
6,15,11,16,13,8,16,11,14,17,22,12,19,12,16
7,15,11,16,13,9,16,11,14,17,22,13,19,12,16
8,15,11,16,13,9,16,11,14,17,21,13,19,12,16
9,15,12,16,14,9,15,11,13,17,21,13,19,12,16
10,14,12,16,14,9,15,11,13,17,21,13,19,12,16
11,14,12,15,14,10,15,11,13,18,21,14,19,12,17
12,14,12,15,14,10,15,11,13,18,20,14,19,12,17
13,14,12,15,14,10,15,12,13,18,20,14,19,12,17
14,14,12,15,14,10,14,12,12,18,20,14,19,11,17
15,13,12,15,15,10,14,12,12,18,20,14,19,11,17
16,13,12,14,15,11,14,12,12,18,20,15,20,11,17
17,13,12,14,16,11,14,12,12,18,19,15,20,11,17
18,13,12,14,16,11,13,13,11,18,19,15,20,11,17
19,12,12,14,16,11,13,13,11,19,19,15,20,10,18
20,12,12,13,16,12,13,13,11,19,19,16,20,10,18
21,12,12,13,16,12,13,13,11,19,18,16,21,10,18
22,12,12,13,16,12,13,13,11,19,18,16,21,10,18
23,11,12,13,16,12,12,13,10,19,18,16,21,10,18
24,11,12,13,17,12,12,13,10,20,18,16,21,10,18
25,11,12,12,17,13,12,13,10,20,18,17,21,10,18
26,11,13,12,17,13,12,13,10,20,17,17,21,9,18
27,11,13,12,17,13,11,13,10,20,17,17,21,9,18
28,10,13,12,17,13,11,13,9,21,17,17,22,9,18
29,10,13,11,18,14,11,13,9,21,17,17,22,9,18
30,10,13,11,18,14,11,13,9,21,16,18,22,9,18
31,10,14,11,18,14,11,13,9,21,16,18,22,9,18
32,9,14,11,18,14,10,14,8,21,16,18,22,9,18
33,9,14,11,19,14,10,14,8,21,16,18,22,9,18
34,9,14,10,19,15,10,14,8,21,16,19,22,9,18
35,9,14,10,19,15,10,14,8,22,15,19,22,9,18
36,9,14,10,19,15,9,14,8,22,15,19,22,9,18
37,8,14,10,19,15,9,14,7,22,15,19,22,8,18
38,8,14,10,19,16,9,14,7,22,15,19,22,8,18
39,8,14,9,20,16,9,14,7,23,14,20,23,8,18
40,8,15,9,20,16,9,14,7,23,14,20,23,8,18
41,7,15,9,20,16,8,15,6,23,14,20,23,8,18
42,7,15,9,20,16,8,15,6,23,14,20,23,7,18
43,7,15,8,21,17,8,15,6,23,14,21,23,7,18
44,7,15,8,21,17,8,15,6,23,13,21,24,7,18
45,7,15,8,21,17,8,15,6,23,13,21,24,7,18
46,6,15,8,21,17,7,15,5,23,13,21,24,7,18
47,6,15,8,21,17,7,15,5,24,13,21,24,6,18
48,6,15,7,22,18,7,15,5,24,12,22,24,6,18
49,6,16,7,22,18,7,15,5,24,12,22,25,6,18
50,6,16,7,22,18,6,15,5,24,12,22,25,6,18
51,5,16,7,22,18,6,15,4,25,12,22,25,6,18
52,5,16,6,23,19,6,15,4,25,12,23,25,5,18
53,5,16,6,24,19,6,15,4,25,11,23,25,5,18
54,5,17,6,24,19,6,16,4,25,11,23,26,5,18
55,4,17,6,24,19,5,16,3,25,11,23,26,5,18
56,4,17,6,24,19,5,16,3,25,11,23,26,5,18
57,4,17,5,24,20,5,16,3,26,11,24,26,4,18
58,4,17,5,24,20,5,16,3,26,10,24,26,4,18
59,4,17,5,24,20,4,16,3,26,10,24,27,4,18
60,3,17,5,24,20,4,16,2,27,10,24,27,4,18
61,3,17,5,24,21,4,16,2,27,10,24,27,4,18
62,3,17,4,25,21,4,16,2,27,9,25,27,3,18
63,3,18,4,25,21,4,16,2,27,9,25,27,3,18
64,2,18,4,26,21,3,16,1,27,9,25,28,3,18
65,2,18,4,26,21,3,16,1,27,9,25,28,3,18
66,2,18,3,26,22,3,16,1,27,9,26,28,2,18
67,2,18,3,26,22,3,16,1,27,8,26,28,2,18
68,2,19,3,26,22,3,17,1,27,8,26,28,2,18
69,1,19,3,26,22,2,17,0,27,8,26,29,2,18
70,1,19,3,26,22,2,17,0,27,8,26,29,2,18
71,1,19,2,26,23,2,17,0,27,8,27,29,1,18
72,1,19,2,27,23,2,17,0,27,8,27,29,1,18
73,0,19,2,27,23,1,18,0,27,8,27,29,1,19
74,0,19,2,27,23,1,18,0,28,7,27,29,1,19
75,0,19,1,27,24,1,18,0,28,7,27,29,1,19
76,0,19,1,28,24,1,18,0,28,7,27,29,0,19
77,0,19,1,28,24,1,19,0,28,7,27,29,0,19
78,0,19,1,28,24,0,19,0,28,6,28,29,0,19
79,0,19,1,28,24,0,19,0,28,6,28,29,0,19
80,0,19,0,28,25,0,19,0,28,6,28,29,0,20
81,0,19,0,28,25,0,19,0,28,6,28,29,0,20
82,0,19,0,28,25,0,20,0,28,5,28,29,0,20
83,0,19,0,28,25,0,20,0,28,5,28,29,0,20
