0to1,0to3,1to0,1to2,1to4,2to1,2to5,3to0,3to4,4to1,4to3,4to5,5to2,5to4
11.195755604493854,10.81132990072092,11.139251929800114,11.345474388984847,11.22456593568074,10.954477268323771,10.975076937214508,11.160198365421449,10.90483486043385,10.870817121490402,11.420115887717115,11.335030510178022,11.045321372518874,10.946587271332051
9.925478326005251,10.603287100391714,10.902870376393752,9.331750044278344,11.38847434909523,11.433182467420579,8.573800492715518,9.890022267135926,10.73027603455651,9.18320820241428,10.594532824895007,11.57268344949529,11.447252644679033,8.763846605990622
9.602945693900388,10.161360604433508,10.734680743583699,9.38195692687713,8.801487576288201,9.201420723634657,8.8072579791392,9.464801929018671,10.250854728590523,9.287132603769583,10.114207795637448,9.518848179620614,9.028308282532473,9.05499972390944
8.54932532750717,7.639354262996026,8.086352893060697,11.26011616281111,7.710368848361132,9.138580585140732,10.905396197397975,8.351986111099563,8.057660233867177,8.242965957577272,8.867408891240126,9.565004269035464,8.905299371098588,10.962829855673416
8.391521686930341,10.051382480921605,10.680415004421254,7.058370712219011,8.777349486035066,9.128224848725456,7.843698220723294,8.315341257111594,10.058386672048577,7.843652408866109,8.805171674772856,9.415876663026832,8.911634542676344,7.7066724913472795
7.561691594992339,7.518841769551714,7.182502488687351,10.946850983019932,7.500381382895731,8.09895917867091,10.535357906697913,7.3655617723444715,7.6678607331003485,7.667498360685258,7.944305172050395,8.673199845244866,8.209065029993774,10.607742612513434
7.785701838056163,9.889884641502256,10.61161540744648,6.754582724179028,8.302487538884556,9.091881787861325,11.793606262151823,8.405918827429476,10.060247765890814,7.931345787443642,7.258484414807267,9.491696698811136,8.852655583997883,11.35355195522529
8.34838832084107,8.850631138825952,7.300204487242502,7.584282284948113,8.361838009007881,8.086931900019659,8.124647848778842,8.237114179128513,8.8859194859683,8.19612825939446,8.727320856559206,7.367839951814612,7.961692603404826,7.802125992317735
8.20176103041292,9.265127857845364,9.92527287058424,10.346001052473259,8.198840039908085,8.246628819638294,13.47445996444137,8.562092864610978,9.384894553364878,7.635289923913972,7.480208107621961,8.039311288910264,7.709147034529825,12.208761271225585
10.091279392514002,8.000767213211493,8.444202916136542,11.341057044600777,9.148976008275461,8.239396107860225,13.740609536859871,8.249767969801063,8.218027108470473,8.188619297537285,7.51427567293674,8.375535113916271,8.086875004186311,12.192758269654254
8.012441381307504,8.352168407731678,8.32139500858413,7.740391692644214,10.560749436790301,10.503848257768302,10.725523100426281,8.678174142320747,8.313227652362228,8.20588045245603,7.055255283199263,7.955080752436004,10.359818917336346,10.482166813741857
8.362672286881613,10.743122792434857,6.675142278966377,6.934419786671253,7.9989545011277015,10.031998471557566,12.50985016341567,8.994676277294994,9.95019240461655,8.478029199708569,6.779125164798184,6.4424616930694025,11.730719197427279,11.464719815348495
8.318440345267721,13.72958837288609,11.303997424706791,7.119121980818827,8.535927209936442,13.157072056924788,9.685824452948408,8.656851121125587,12.334276981917775,9.542565960532372,8.081640235056797,6.231337951569202,13.153193063958948,8.802910629760794
18.00336271058518,8.691799110528141,8.85079515574103,14.862824054966435,9.417848150070045,8.889214175992537,14.34149861222475,15.91517909977069,8.96267344788001,11.626967886006318,8.703048891049619,8.894604319473688,8.563720427218275,13.205558089094321
8.914976886615516,13.015061727774393,9.476757356817783,7.6553354669218185,8.197331001951522,12.503742213166959,13.40998922859788,9.738929795185689,12.516531157721865,9.119521381203194,6.80108818090491,9.602406746922009,14.90754515896788,11.351947938569838
