0to1,0to3,1to0,1to2,1to4,2to1,2to5,3to0,3to4,4to1,4to3,4to5,5to2,5to4
10.975028251039316,11.395491174631793,11.549408267670398,10.59741103603454,11.622325814282327,11.475287815320558,10.049650828649611,11.003817256853289,11.40623663713068,10.641364198259545,11.428720391092687,11.590699691275473,11.446919139129871,10.183698236779101
10.09095522402777,9.923175880511014,10.498098007628705,11.892677943451872,8.645571608889977,9.290738745893377,11.786387392996117,9.936337632928723,10.02445762456337,11.243829092736453,10.281762213853334,9.80950542416215,9.151543367104807,11.791276087759874
9.296037387570637,10.873303382341746,11.35544340344704,8.250250528182631,9.829683379098908,10.051845369549481,7.705613163287021,9.193583245334155,10.873796423819359,9.049698607627157,10.048416735430955,10.204662855773336,9.796349229290586,7.963585931531655
8.609040222670329,10.620372801575492,11.267712446534025,7.325017709496984,9.57984567261452,9.802807602360096,7.521315945734201,8.434125061650175,10.742809305660126,8.523512291173033,8.957149248877496,10.167073357985899,9.70317899797106,7.571113216253825
8.22271470447024,8.159327532203728,8.29858718899388,11.667090563727626,7.3058278411446596,7.6289458715546745,11.495019897522772,7.9396436387983504,8.28411980169824,10.153963418838533,8.637269758950968,7.617447049737566,8.038536668932835,11.490469422767529
8.38767839684432,7.457928517877988,7.604556192762921,8.007202202461926,10.187685256665956,9.716902878775498,7.95771504055446,8.34078949100943,7.6200486875085,8.092452299656898,8.792669712133323,10.276020435946982,9.663511600057426,7.552566657177619
8.251674806432396,8.689700237765525,9.414400565091759,7.470756677427885,10.153929047965182,9.306017097675149,12.299151298633035,8.493116088273425,8.956778947317563,7.828496918310692,8.541113822759495,9.567412897725047,8.913241360782033,11.629064441208405
7.660881788526551,8.750629805905401,9.413054068095482,9.761341324041716,9.99619681012067,9.075511776203037,13.325343406039819,8.921362850546497,8.8257785932901,7.6515693234205955,8.452796118576517,9.336330625869863,8.566557975964182,12.211646544726609
8.355578482533558,10.222308306400816,8.996216426920821,7.5304163379073685,9.864040765437977,9.539313951572549,9.054500378878512,8.239614257421952,12.133654537872934,12.808267833274291,8.34362324706053,9.914228607858954,9.41078576244655,8.572698421280327
13.867704824920061,10.183592642634087,10.6638606204945,13.417636321068047,8.916544073923609,8.554220855486749,13.758194374424445,9.917681259021967,10.234006470803331,7.411761089271864,7.04349739515502,9.197685735492863,8.501907720558304,12.177461275286861
13.095933066753544,10.162385579511666,10.74948591018814,7.740673527973303,12.91557015560848,9.479628649548111,10.68172272830766,14.468149662851387,10.238645570147993,8.70493202475215,13.644454950231207,9.831291855883212,9.462752254086663,13.513937800984912
10.787479954918933,13.777453659270035,12.418695395786681,11.313691793574721,12.864255240350639,13.183639659315126,11.055880627270016,9.610259679691863,11.723797242266594,10.562093069084366,8.99123132094079,8.306872522863891,8.393064292749235,11.04075294332572
10.209909619798035,15.74642458182527,14.434976642401146,11.559958342869965,9.131578395874396,16.19707863234053,11.373872593702542,10.103911200894213,15.15847195465295,8.109633146929507,10.496514056263313,14.042922013123432,16.33999466884178,11.47548395493628
8.710656079385371,21.305937018169892,20.44606574489196,9.50237422963335,10.81176410726349,8.971988408374143,11.097745927289319,9.469678347230174,20.977655006114375,20.405513171145138,9.979877309421749,10.925119323019873,10.66178840532863,15.195753763615823
20.05295898919215,10.31883763910559,10.753661309319517,16.71543039629352,9.045739328545787,8.933359776080268,16.169157959247944,20.165134029915208,10.658842422035226,10.886525698209589,17.02372789177897,9.879239826806288,9.350342180310243,15.508498881437738
