step,3to0,1to0,4to1,0to1,2to1,5to2,1to2,0to3,4to3,1to4,3to4,5to4,2to5,4to5
0,3,0,0,0,1,0,1,1,2,1,1,1,1,0
1,2,0,0,0,1,0,1,1,2,0,1,1,1,0
2,2,0,0,0,1,0,1,1,2,0,1,1,1,0
3,2,0,0,1,1,0,1,1,3,0,1,1,1,1
4,2,0,0,1,1,0,1,1,3,0,1,1,1,1
5,2,0,0,1,1,0,1,1,3,0,1,1,1,1
6,2,0,0,1,1,0,1,1,3,0,1,1,1,1
7,2,0,0,1,1,0,1,1,3,0,1,1,1,2
8,2,0,0,1,1,0,1,1,3,0,1,1,1,2
9,2,0,0,1,1,0,1,1,3,0,1,1,1,2
10,2,0,0,1,1,0,1,1,3,0,1,1,1,2
11,2,0,0,1,1,0,1,1,3,0,1,1,1,2
12,2,0,0,1,1,0,1,1,3,0,1,1,1,2
13,2,0,0,1,1,0,1,1,3,0,1,1,1,2
14,2,0,0,1,1,0,1,1,3,0,1,1,1,2
15,2,0,0,1,1,0,1,1,3,0,1,1,1,2
16,2,0,0,1,1,0,1,1,3,0,1,1,1,2
17,2,0,0,1,1,0,1,1,3,0,1,1,1,2
18,2,0,0,1,1,0,1,1,3,0,1,1,1,2
19,2,0,0,1,1,0,1,1,3,0,1,1,1,2
20,2,0,0,1,1,0,1,1,3,0,1,1,1,2
21,2,0,0,1,1,0,1,1,3,0,1,1,1,2
22,2,0,0,1,1,0,1,1,3,0,1,1,1,2
23,2,0,0,1,1,0,1,1,3,0,1,1,1,2
24,2,0,0,1,1,0,1,1,3,0,1,1,1,2
25,2,0,0,1,1,0,1,1,3,0,1,1,1,2
26,1,0,0,1,1,0,1,0,3,0,1,1,1,2
27,1,0,0,1,1,0,1,0,3,0,1,1,1,2
28,1,0,0,2,1,0,1,0,3,0,1,1,1,2
29,1,0,0,2,1,0,1,0,3,0,1,1,1,2
30,1,0,0,2,1,0,1,0,3,0,1,1,1,2
31,1,0,0,2,1,0,1,0,3,0,1,1,1,2
32,1,0,0,2,1,0,1,0,3,0,2,1,1,2
33,1,0,0,2,1,0,1,0,3,0,2,1,1,2
34,1,0,0,2,1,0,1,0,3,0,2,1,1,2
35,1,0,0,2,1,0,1,0,3,0,2,1,1,2
36,1,0,0,2,1,0,1,0,3,0,2,1,1,2
37,1,0,0,2,1,0,1,0,3,0,2,1,1,2
38,1,0,0,2,1,0,1,0,3,0,2,1,1,2
39,1,0,0,2,1,0,1,0,3,0,2,1,1,2
40,1,0,0,2,1,0,1,0,3,0,2,1,1,2
41,1,0,0,2,1,0,1,0,3,0,2,1,1,2
42,1,0,0,2,1,0,1,0,3,0,2,1,1,2
43,1,0,0,2,1,0,1,0,3,0,2,1,1,2
44,1,0,0,2,1,0,1,0,3,0,2,1,1,2
45,1,0,0,2,1,0,1,0,3,0,2,1,1,2
46,1,0,0,2,1,0,1,0,3,0,2,1,1,2
47,1,0,0,2,1,0,1,0,3,0,2,1,1,2
48,1,0,0,2,1,0,1,0,3,0,2,1,1,2
49,1,0,0,2,1,0,1,0,3,0,2,1,1,2
50,1,0,0,2,1,0,1,0,3,0,2,1,1,2
51,1,0,0,2,1,0,1,0,3,0,2,1,1,2
52,0,0,0,2,1,0,1,0,3,0,2,1,0,2
53,0,0,0,2,1,0,1,0,3,0,2,1,0,2
54,0,0,0,3,1,0,1,0,3,0,2,2,0,2
55,0,0,0,3,1,0,1,0,3,0,2,2,0,2
56,0,0,0,3,1,0,1,0,3,0,2,2,0,2
57,0,0,0,3,1,0,1,0,3,0,2,2,0,2
58,0,0,0,3,1,0,1,0,3,0,2,2,0,2
59,0,0,0,3,1,0,1,0,3,0,2,2,0,2
60,0,0,0,3,1,0,1,0,3,0,2,2,0,2
61,0,0,0,3,1,0,1,0,3,0,2,2,0,2
62,0,0,0,3,1,0,1,0,3,0,2,2,0,2
63,0,0,0,3,1,0,1,0,3,0,2,2,0,2
64,0,0,0,3,1,0,1,0,3,0,2,2,0,2
65,0,0,0,3,1,0,1,0,3,0,2,2,0,2
66,0,0,0,3,1,0,1,0,3,0,2,2,0,2
67,0,0,0,3,1,0,1,0,3,0,2,2,0,2
68,0,0,0,3,1,0,1,0,3,0,2,2,0,2
69,0,0,0,3,1,0,1,0,3,0,2,2,0,2
70,0,0,0,3,1,0,1,0,3,0,2,2,0,2
71,0,0,0,3,1,0,1,0,3,0,2,2,0,2
72,0,0,0,3,1,0,1,0,3,0,2,2,0,2
73,0,0,0,3,1,0,1,0,3,0,2,2,0,2
74,0,0,0,3,1,0,1,0,3,0,2,2,0,2
75,0,0,0,3,1,0,1,0,3,0,2,2,0,2
76,0,0,0,3,1,0,1,0,3,0,2,2,0,2
77,0,0,0,3,1,0,1,0,3,0,2,2,0,2
78,0,0,0,3,1,0,1,0,3,0,2,2,0,2
79,0,0,0,3,1,0,1,0,3,0,2,2,0,2
80,0,0,0,3,1,0,1,0,3,0,2,2,0,2
81,0,0,0,3,1,0,1,0,3,0,2,2,0,2
82,0,0,0,3,1,0,1,0,3,0,2,2,0,2
83,0,0,0,3,1,0,1,0,3,0,2,2,0,2
84,0,0,0,3,1,0,1,0,3,0,2,2,0,2
85,0,0,0,3,1,0,1,0,3,0,2,2,0,2
86,0,0,0,3,1,0,1,0,3,0,2,2,0,2
87,0,0,0,3,1,0,1,0,3,0,2,2,0,2
88,0,0,0,3,1,0,1,0,3,0,2,2,0,2
89,0,0,0,3,1,0,1,0,3,0,2,2,0,2
90,0,0,0,2,0,0,0,0,2,0,1,1,0,1
91,0,0,0,2,0,0,0,0,2,0,1,1,0,1
92,0,0,0,2,0,0,0,0,2,0,1,1,0,1
93,1,0,1,2,0,0,0,0,1,0,1,1,1,1
94,1,0,1,1,0,0,1,0,1,0,0,1,1,1
95,1,0,1,1,0,0,1,0,1,0,0,1,1,1
96,2,0,1,1,0,0,1,0,0,0,0,1,1,1
97,2,0,1,1,0,1,1,0,0,1,0,1,1,1
98,2,0,1,1,0,1,1,0,0,1,0,1,1,2
99,2,0,1,1,0,1,1,0,0,1,0,1,1,2
100,2,0,1,1,0,1,1,0,0,2,0,1,1,2
101,3,0,1,1,0,2,1,0,0,2,0,1,1,2
102,3,0,1,1,0,2,1,0,0,2,0,1,1,2
103,3,0,1,1,0,2,1,0,0,2,0,1,1,2
104,3,0,1,1,0,2,1,0,0,2,0,1,1,2
105,3,0,1,0,0,2,1,0,0,2,0,0,1,2
106,3,0,1,0,0,2,1,0,0,2,0,0,1,2
107,3,0,1,0,0,2,1,0,0,2,0,0,1,2
108,3,0,2,0,0,2,1,0,0,3,0,0,1,2
109,3,0,2,0,0,2,1,0,0,3,0,0,1,2
110,3,0,2,0,0,2,1,0,0,3,0,0,1,2
111,3,0,2,0,0,2,1,0,0,3,0,0,1,2
112,3,0,2,0,0,2,1,0,0,3,0,0,1,2
113,3,0,2,0,0,2,1,0,0,3,0,0,1,2
114,3,0,2,0,0,2,1,0,0,3,0,0,1,2
115,3,0,2,0,0,2,1,0,0,3,0,0,1,2
116,3,0,2,0,0,2,1,0,0,3,0,0,1,2
117,3,0,2,0,0,2,1,0,0,3,0,0,1,2
118,3,0,2,0,0,2,1,0,0,3,0,0,1,2
119,3,0,2,0,0,2,1,0,0,3,0,0,1,2
120,3,0,2,0,0,2,1,0,0,3,0,0,1,2
121,3,0,2,0,0,2,1,0,0,3,0,0,1,2
122,3,0,2,0,0,2,1,0,0,3,0,0,1,2
123,3,0,2,0,0,2,1,0,0,3,0,0,1,2
124,3,0,2,0,0,2,1,0,0,3,0,0,1,2
125,3,0,2,0,0,2,1,0,0,3,0,0,1,2
126,3,0,2,0,0,2,1,0,0,3,0,0,1,2
127,3,0,2,0,0,2,1,0,0,3,0,0,1,2
128,3,0,2,0,0,2,1,0,0,3,0,0,1,2
129,3,0,2,0,0,2,1,0,0,3,0,0,1,2
130,3,0,2,0,0,2,1,0,0,3,0,0,1,2
131,3,0,2,0,0,2,1,0,0,3,0,0,1,2
132,3,0,2,0,0,2,1,0,0,3,0,0,1,2
133,3,0,2,0,0,2,1,0,0,3,0,0,1,2
134,3,0,2,0,0,2,1,0,0,3,0,0,1,2
